county_name,sample_date,parameter,result,reporting_limit,units
Alameda,06/03/1988 13:35,pH,7.7,0.10000000,pH Units
Alameda,07/12/1977 09:25,pH,7.7,0.10000000,pH Units
Alameda,07/28/1976 00:00,pH,7.5,0.10000000,pH Units
Alameda,08/04/1975 00:00,pH,7.5,0.10000000,pH Units
Alameda,08/09/1984 09:33,pH,7.5,0.10000000,pH Units
Alameda,09/09/1974 00:00,pH,7.7,0.10000000,pH Units
Alameda,10/01/1980 09:30,pH,7.6,0.10000000,pH Units
Alameda,10/20/1982 11:05,pH,7.9,0.10000000,pH Units
Alameda,07/09/1979 13:00,pH,8.3,0.10000000,pH Units
Alameda,07/16/1975 13:15,pH,8.3,0.10000000,pH Units
Alameda,08/24/1977 12:30,pH,8,0.10000000,pH Units
Alameda,07/24/1985 09:00,pH,8.6,0.10000000,pH Units
Alameda,08/03/1981 08:00,pH,8.2,0.10000000,pH Units
Alameda,08/24/1983 09:40,pH,7.7,0.10000000,pH Units
Alameda,09/03/1987 13:40,pH,8.6,0.10000000,pH Units
Alameda,05/07/1974 00:00,pH,7.5,0.10000000,pH Units
Alameda,05/10/1976 00:00,pH,7.5,0.10000000,pH Units
Alameda,07/07/1975 00:00,pH,7.5,0.10000000,pH Units
Alameda,07/11/1977 12:00,pH,7.5,0.10000000,pH Units
Alameda,09/07/1983 14:30,pH,7.5,0.10000000,pH Units
Alameda,10/19/1981 15:00,pH,7.5,0.10000000,pH Units
Alameda,10/23/1979 12:30,pH,8.4,0.10000000,pH Units
Alameda,10/23/1979 12:30,pH,8.4,0.10000000,pH Units
Alameda,12/18/1985 10:55,pH,7.5,0.10000000,pH Units
Alameda,07/10/1979 09:00,pH,8.3,0.10000000,pH Units
Alameda,07/16/1975 13:50,pH,8.2,0.10000000,pH Units
Alameda,07/18/1967 15:20,pH,8.4,0.10000000,pH Units
Alameda,07/24/1985 07:40,pH,8.2,0.10000000,pH Units
Alameda,07/29/1981 12:00,pH,8.1,0.10000000,pH Units
Alameda,08/09/1971 10:20,pH,8.2,0.10000000,pH Units
Alameda,08/20/1973 10:45,pH,8.1,0.10000000,pH Units
Alameda,08/24/1977 12:00,pH,7.9,0.10000000,pH Units
Alameda,08/24/1983 10:35,pH,7.6,0.10000000,pH Units
Alameda,08/24/1989 14:30,pH,8.4,0.10000000,pH Units
Alameda,08/27/1987 13:15,pH,8.5,0.10000000,pH Units
Alameda,07/31/1990 10:15,pH,8.3,0.10000000,pH Units
Alameda,08/23/1988 11:40,pH,8.6,0.10000000,pH Units
Alameda,09/10/1986 08:00,pH,8.2,0.10000000,pH Units
Alameda,07/19/1984 13:00,pH,8.2,0.10000000,pH Units
Alameda,07/27/1982 00:00,pH,8,0.10000000,pH Units
Alameda,07/27/1990 12:15,pH,7.5,0.10000000,pH Units
Alameda,07/29/1976 14:20,pH,8.2,0.10000000,pH Units
Alameda,07/30/1974 13:50,pH,7.8,0.10000000,pH Units
Alameda,08/08/1972 09:55,pH,8.2,0.10000000,pH Units
Alameda,08/08/1988 12:55,pH,8.5,0.10000000,pH Units
Alameda,08/21/1978 16:00,pH,8.1,0.10000000,pH Units
Alameda,09/10/1986 09:10,pH,8.2,0.10000000,pH Units
Alameda,09/26/1980 08:15,pH,8.1,0.10000000,pH Units
Alameda,07/21/1967 15:10,pH,8.7,0.10000000,pH Units
Alameda,08/10/1971 08:15,pH,7.6,0.10000000,pH Units
Alameda,08/14/1973 14:00,pH,7.6,0.10000000,pH Units
Alameda,10/23/1979 13:40,pH,7.9,0.10000000,pH Units
Alameda,06/30/1987 12:00,pH,8.4,0.10000000,pH Units
Alameda,07/13/1979 12:00,pH,8.3,0.10000000,pH Units
Alameda,07/24/1981 09:00,pH,8,0.10000000,pH Units
Alameda,08/13/1975 15:15,pH,8.1,0.10000000,pH Units
Alameda,08/30/1977 09:00,pH,8,0.10000000,pH Units
Alameda,09/02/1983 13:48,pH,7.9,0.10000000,pH Units
Alameda,09/18/1989 13:00,pH,8.2,0.10000000,pH Units
Alameda,09/24/1985 10:00,pH,8.1,0.10000000,pH Units
Alameda,07/21/1967 15:25,pH,8.6,0.10000000,pH Units
Alameda,08/04/1982 00:00,pH,7.8,0.10000000,pH Units
Alameda,08/07/1972 14:45,pH,8,0.10000000,pH Units
Alameda,08/11/1976 09:40,pH,8.2,0.10000000,pH Units
Alameda,08/17/1978 12:00,pH,8.2,0.10000000,pH Units
Alameda,08/22/1984 08:30,pH,7.6,0.10000000,pH Units
Alameda,08/28/1980 14:15,pH,8.2,0.10000000,pH Units
Alameda,09/25/1986 09:10,pH,7.9,0.10000000,pH Units
Alameda,11/03/1988 10:30,pH,8.3,0.10000000,pH Units
Alameda,09/29/1989 15:20,pH,8.2,0.10000000,pH Units
Alameda,06/30/1987 13:30,pH,8.2,0.10000000,pH Units
Alameda,07/13/1979 10:00,pH,8.3,0.10000000,pH Units
Alameda,07/18/1975 14:25,pH,7.9,0.10000000,pH Units
Alameda,07/21/1967 15:40,pH,8.1,0.10000000,pH Units
Alameda,07/24/1981 11:00,pH,8.2,0.10000000,pH Units
Alameda,08/07/1972 15:30,pH,7.9,0.10000000,pH Units
Alameda,08/30/1977 12:00,pH,8.3,0.10000000,pH Units
Alameda,09/02/1983 09:00,pH,8,0.10000000,pH Units
Alameda,09/14/1989 14:05,pH,8.2,0.10000000,pH Units
Alameda,09/24/1985 13:30,pH,7.9,0.10000000,pH Units
Alameda,09/25/1986 10:50,pH,8.2,0.10000000,pH Units
Alameda,11/03/1988 11:45,pH,8.4,0.10000000,pH Units
Alameda,07/13/1979 10:30,pH,8.4,0.10000000,pH Units
Alameda,07/24/1981 12:00,pH,8.2,0.10000000,pH Units
Alameda,08/06/1975 15:20,pH,7.9,0.10000000,pH Units
Alameda,08/10/1971 08:00,pH,8.3,0.10000000,pH Units
Alameda,08/14/1973 14:50,pH,4.4,0.10000000,pH Units
Alameda,08/30/1977 13:00,pH,8,0.10000000,pH Units
Alameda,09/06/1983 11:31,pH,8.3,0.10000000,pH Units
Alameda,09/18/1986 10:30,pH,8.2,0.10000000,pH Units
Alameda,09/24/1985 15:20,pH,8.5,0.10000000,pH Units
Alameda,11/08/1988 11:30,pH,8.5,0.10000000,pH Units
Alameda,07/21/1967 15:50,pH,8.8,0.10000000,pH Units
Alameda,07/19/1974 13:35,pH,7.8,0.10000000,pH Units
Alameda,08/04/1982 00:00,pH,7.7,0.10000000,pH Units
Alameda,08/11/1976 13:50,pH,8,0.10000000,pH Units
Alameda,08/17/1978 15:30,pH,8.2,0.10000000,pH Units
Alameda,08/23/1984 13:45,pH,7.9,0.10000000,pH Units
Alameda,08/28/1980 14:50,pH,8.3,0.10000000,pH Units
Alameda,09/18/1986 12:30,pH,7.9,0.10000000,pH Units
Alameda,11/02/1988 15:00,pH,8.2,0.10000000,pH Units
Alameda,07/09/1979 14:30,pH,8.4,0.10000000,pH Units
Alameda,07/16/1975 14:05,pH,8.4,0.10000000,pH Units
Alameda,07/18/1967 14:00,pH,8.2,0.10000000,pH Units
Alameda,07/29/1981 11:00,pH,8.1,0.10000000,pH Units
Alameda,08/09/1971 12:30,pH,8.3,0.10000000,pH Units
Alameda,08/20/1973 11:30,pH,7.7,0.10000000,pH Units
Alameda,08/24/1977 11:00,pH,8.2,0.10000000,pH Units
Alameda,08/24/1983 12:00,pH,7.4,0.10000000,pH Units
Alameda,07/24/1985 13:40,pH,8.4,0.10000000,pH Units
Alameda,08/24/1989 15:30,pH,8.3,0.10000000,pH Units
Alameda,08/27/1987 14:30,pH,8.6,0.10000000,pH Units
Alameda,07/21/1967 14:45,pH,8.3,0.10000000,pH Units
Alameda,08/07/1972 14:00,pH,8.2,0.10000000,pH Units
Alameda,07/19/1979 14:30,pH,8.3,0.10000000,pH Units
Alameda,07/23/1981 17:00,pH,8.3,0.10000000,pH Units
Alameda,07/24/1975 13:15,pH,8.2,0.10000000,pH Units
Alameda,08/30/1977 10:00,pH,8.2,0.10000000,pH Units
Alameda,09/14/1989 16:10,pH,8.3,0.10000000,pH Units
Alameda,10/29/1985 10:50,pH,8.3,0.10000000,pH Units
Alameda,06/30/1987 10:20,pH,8.4,0.10000000,pH Units
Alameda,07/13/1979 13:00,pH,8.3,0.10000000,pH Units
Alameda,07/18/1975 14:00,pH,8,0.10000000,pH Units
Alameda,07/24/1981 10:00,pH,8.3,0.10000000,pH Units
Alameda,08/07/1972 14:30,pH,8,0.10000000,pH Units
Alameda,08/30/1977 11:00,pH,8.1,0.10000000,pH Units
Alameda,09/02/1983 14:30,pH,8,0.10000000,pH Units
Alameda,09/24/1985 08:45,pH,8.3,0.10000000,pH Units
Alameda,07/21/1967 15:00,pH,8.5,0.10000000,pH Units
Alameda,07/18/1974 15:30,pH,7.7,0.10000000,pH Units
Alameda,08/04/1982 00:00,pH,8,0.10000000,pH Units
Alameda,08/17/1978 12:30,pH,8,0.10000000,pH Units
Alameda,08/19/1976 10:30,pH,7.9,0.10000000,pH Units
Alameda,08/23/1984 08:50,pH,8.4,0.10000000,pH Units
Alameda,08/28/1980 16:35,pH,8.2,0.10000000,pH Units
Alameda,06/30/1987 14:40,pH,8.5,0.10000000,pH Units
Alameda,07/18/1974 14:45,pH,7.6,0.10000000,pH Units
Alameda,07/21/1967 15:30,pH,8.7,0.10000000,pH Units
Alameda,08/04/1982 00:00,pH,7.5,0.10000000,pH Units
Alameda,08/11/1976 09:00,pH,8,0.10000000,pH Units
Alameda,08/17/1978 14:00,pH,8,0.10000000,pH Units
Alameda,08/23/1984 10:45,pH,7.9,0.10000000,pH Units
Alameda,08/28/1980 16:00,pH,8.3,0.10000000,pH Units
Alameda,09/24/1985 11:20,pH,8,0.10000000,pH Units
Alameda,07/19/1974 13:05,pH,8.1,0.10000000,pH Units
Alameda,08/04/1982 00:00,pH,7.8,0.10000000,pH Units
Alameda,08/11/1976 13:10,pH,8.3,0.10000000,pH Units
Alameda,08/17/1978 15:00,pH,8.3,0.10000000,pH Units
Alameda,08/28/1980 15:25,pH,8.3,0.10000000,pH Units
Alameda,09/21/1971 09:15,pH,8.3,0.10000000,pH Units
Alameda,07/26/1977 09:15,pH,8.3,0.10000000,pH Units
Alameda,09/18/1973 09:45,pH,8.1,0.10000000,pH Units
Alameda,09/22/1971 12:00,pH,8,0.10000000,pH Units
Alameda,10/02/1975 13:00,pH,8,0.10000000,pH Units
Alameda,06/27/1983 09:10,pH,7.8,0.10000000,pH Units
Alameda,07/25/1977 09:45,pH,7.9,0.10000000,pH Units
Alameda,07/27/1981 10:50,pH,8.1,0.10000000,pH Units
Alameda,09/13/1979 09:10,pH,8.2,0.10000000,pH Units
Alameda,09/18/1967 15:00,pH,8.4,0.10000000,pH Units
Alameda,09/22/1971 07:45,pH,8.2,0.10000000,pH Units
Alameda,08/02/1976 11:40,pH,7.9,0.10000000,pH Units
Alameda,08/05/1974 10:50,pH,7.8,0.10000000,pH Units
Alameda,10/01/1970 00:00,pH,8.1,0.10000000,pH Units
Alameda,09/18/1967 00:00,pH,8,0.10000000,pH Units
Alameda,09/29/1971 08:00,pH,7.8,0.10000000,pH Units
Alameda,06/27/1983 09:25,pH,8.2,0.10000000,pH Units
Alameda,07/15/1985 00:00,pH,8.3,0.10000000,pH Units
Alameda,07/30/1987 15:00,pH,8.4,0.10000000,pH Units
Alameda,10/16/1957 10:20,pH,8,0.10000000,pH Units
Alameda,03/04/1965 08:50,pH,8.2,0.10000000,pH Units
Alameda,03/06/1961 10:00,pH,7.6,0.10000000,pH Units
Alameda,03/07/1963 11:20,pH,8.3,0.10000000,pH Units
Alameda,03/07/1967 10:25,pH,7.5,0.10000000,pH Units
Alameda,03/09/1966 10:45,pH,7.5,0.10000000,pH Units
Alameda,03/10/1964 00:00,pH,7.4,0.10000000,pH Units
Alameda,03/15/1962 11:15,pH,8.3,0.10000000,pH Units
Alameda,06/03/1966 08:30,pH,8.5,0.10000000,pH Units
Alameda,06/05/1961 09:45,pH,7.6,0.10000000,pH Units
Alameda,06/07/1967 10:00,pH,8.6,0.10000000,pH Units
Alameda,06/08/1965 11:20,pH,8.1,0.10000000,pH Units
Alameda,06/12/1964 08:30,pH,7.9,0.10000000,pH Units
Alameda,06/14/1962 08:55,pH,7.8,0.10000000,pH Units
Alameda,06/28/1983 13:00,pH,8.1,0.10000000,pH Units
Alameda,07/16/1968 00:00,pH,8.6,0.10000000,pH Units
Alameda,07/16/1985 00:00,pH,8.3,0.10000000,pH Units
Alameda,07/21/1982 14:00,pH,8,0.10000000,pH Units
Alameda,07/27/1977 13:45,pH,8,0.10000000,pH Units
Alameda,08/04/1976 09:35,pH,7.5,0.10000000,pH Units
Alameda,08/12/1974 08:20,pH,8.4,0.10000000,pH Units
Alameda,09/02/1962 00:00,pH,7.7,0.10000000,pH Units
Alameda,09/02/1965 00:00,pH,8,0.10000000,pH Units
Alameda,09/04/1984 00:00,pH,8.6,0.10000000,pH Units
Alameda,09/05/1961 10:30,pH,7.9,0.10000000,pH Units
Alameda,09/13/1966 08:30,pH,8.4,0.10000000,pH Units
Alameda,09/15/1963 00:00,pH,8,0.10000000,pH Units
Alameda,09/17/1964 09:05,pH,8.2,0.10000000,pH Units
Alameda,09/18/1972 10:45,pH,7.9,0.10000000,pH Units
Alameda,09/20/1978 13:30,pH,8,0.10000000,pH Units
Alameda,09/22/1986 10:00,pH,8.3,0.10000000,pH Units
Alameda,10/01/1975 09:20,pH,7.9,0.10000000,pH Units
Alameda,10/04/1988 10:00,pH,8.3,0.10000000,pH Units
Alameda,10/05/1989 00:00,pH,8.3,0.10000000,pH Units
Alameda,12/03/1964 08:15,pH,8.3,0.10000000,pH Units
Alameda,12/05/1962 10:00,pH,7.9,0.10000000,pH Units
Alameda,12/05/1963 07:30,pH,7.4,0.10000000,pH Units
Alameda,12/07/1960 11:00,pH,8,0.10000000,pH Units
Alameda,12/07/1961 10:00,pH,8,0.10000000,pH Units
Alameda,12/07/1965 09:30,pH,7.6,0.10000000,pH Units
Alameda,12/13/1966 10:20,pH,8.1,0.10000000,pH Units
Alameda,05/28/1951 00:00,pH,8,0.10000000,pH Units
Alameda,07/06/1949 00:00,pH,7.9,0.10000000,pH Units
Alameda,09/20/1950 12:45,pH,7.8,0.10000000,pH Units
Alameda,01/10/1957 11:50,pH,7.6,0.10000000,pH Units
Alameda,01/15/1958 10:10,pH,7.1,0.10000000,pH Units
Alameda,02/11/1957 00:00,pH,7.4,0.10000000,pH Units
Alameda,02/11/1958 13:15,pH,7.1,0.10000000,pH Units
Alameda,03/06/1961 10:45,pH,7.7,0.10000000,pH Units
Alameda,03/07/1960 11:05,pH,8,0.10000000,pH Units
Alameda,03/07/1963 11:00,pH,8.2,0.10000000,pH Units
Alameda,03/13/1957 08:30,pH,7,0.10000000,pH Units
Alameda,03/15/1962 11:45,pH,8.2,0.10000000,pH Units
Alameda,03/16/1959 00:00,pH,7.6,0.10000000,pH Units
Alameda,03/19/1956 09:40,pH,7.4,0.10000000,pH Units
Alameda,04/15/1958 10:00,pH,7.6,0.10000000,pH Units
Alameda,04/17/1957 00:00,pH,7.3,0.10000000,pH Units
Alameda,04/18/1956 10:10,pH,7.2,0.10000000,pH Units
Alameda,05/08/1958 00:00,pH,7.1,0.10000000,pH Units
Alameda,05/16/1956 10:00,pH,7.9,0.10000000,pH Units
Alameda,05/28/1957 16:00,pH,7.2,0.10000000,pH Units
Alameda,06/01/1959 16:55,pH,8.2,0.10000000,pH Units
Alameda,06/05/1961 08:55,pH,7.8,0.10000000,pH Units
Alameda,06/06/1960 00:00,pH,7.4,0.10000000,pH Units
Alameda,06/06/1963 09:45,pH,8,0.10000000,pH Units
Alameda,06/10/1958 00:00,pH,7.5,0.10000000,pH Units
Alameda,06/13/1957 10:55,pH,7.6,0.10000000,pH Units
Alameda,06/14/1962 09:30,pH,7.8,0.10000000,pH Units
Alameda,06/21/1956 12:00,pH,7.7,0.10000000,pH Units
Alameda,06/28/1951 00:00,pH,8.2,0.10000000,pH Units
Alameda,07/24/1957 07:15,pH,7.4,0.10000000,pH Units
Alameda,08/05/1953 00:00,pH,7.7,0.10000000,pH Units
Alameda,08/07/1958 00:00,pH,7.6,0.10000000,pH Units
Alameda,08/10/1954 09:45,pH,8.5,0.10000000,pH Units
Alameda,08/20/1957 11:05,pH,7.4,0.10000000,pH Units
Alameda,08/23/1956 10:05,pH,7.2,0.10000000,pH Units
Alameda,09/04/1958 10:35,pH,7.3,0.10000000,pH Units
Alameda,09/04/1959 13:00,pH,8.1,0.10000000,pH Units
Alameda,09/05/1951 00:00,pH,8.8,0.10000000,pH Units
Alameda,09/06/1962 00:00,pH,7.8,0.10000000,pH Units
Alameda,09/10/1957 00:00,pH,7.3,0.10000000,pH Units
Alameda,09/14/1956 08:55,pH,7.4,0.10000000,pH Units
Alameda,09/21/1960 12:15,pH,7.6,0.10000000,pH Units
Alameda,10/11/1956 10:15,pH,7,0.10000000,pH Units
Alameda,10/16/1957 10:25,pH,7.8,0.10000000,pH Units
Alameda,11/13/1957 00:00,pH,7.5,0.10000000,pH Units
Alameda,11/16/1956 09:00,pH,7.6,0.10000000,pH Units
Alameda,12/05/1962 09:30,pH,8.1,0.10000000,pH Units
Alameda,12/07/1961 09:30,pH,7.9,0.10000000,pH Units
Alameda,12/10/1956 10:40,pH,7.9,0.10000000,pH Units
Alameda,12/11/1958 00:00,pH,7.6,0.10000000,pH Units
Alameda,12/16/1959 13:50,pH,7.6,0.10000000,pH Units
Alameda,12/18/1957 11:45,pH,7.6,0.10000000,pH Units
Alameda,01/10/1957 11:40,pH,7.6,0.10000000,pH Units
Alameda,01/15/1958 10:00,pH,7.2,0.10000000,pH Units
Alameda,02/11/1958 13:30,pH,7.6,0.10000000,pH Units
Alameda,03/07/1960 11:00,pH,7.7,0.10000000,pH Units
Alameda,03/13/1957 08:20,pH,7.1,0.10000000,pH Units
Alameda,03/16/1959 00:00,pH,7.5,0.10000000,pH Units
Alameda,03/19/1956 09:30,pH,7.9,0.10000000,pH Units
Alameda,04/15/1958 10:00,pH,7.7,0.10000000,pH Units
Alameda,04/17/1957 00:00,pH,7.3,0.10000000,pH Units
Alameda,04/18/1956 09:55,pH,8,0.10000000,pH Units
Alameda,05/08/1958 00:00,pH,7.4,0.10000000,pH Units
Alameda,05/13/1957 08:20,pH,7.8,0.10000000,pH Units
Alameda,05/16/1956 09:48,pH,8,0.10000000,pH Units
Alameda,06/01/1959 16:45,pH,8.5,0.10000000,pH Units
Alameda,06/06/1960 00:00,pH,8,0.10000000,pH Units
Alameda,06/10/1958 00:00,pH,7.6,0.10000000,pH Units
Alameda,06/13/1957 11:00,pH,8.1,0.10000000,pH Units
Alameda,06/21/1956 12:00,pH,7.7,0.10000000,pH Units
Alameda,07/14/1960 09:30,pH,7.7,0.10000000,pH Units
Alameda,07/15/1957 00:00,pH,8.1,0.10000000,pH Units
Alameda,07/29/1953 14:00,pH,7.8,0.10000000,pH Units
Alameda,08/07/1958 00:00,pH,7.6,0.10000000,pH Units
Alameda,08/20/1957 00:00,pH,7.7,0.10000000,pH Units
Alameda,08/23/1956 09:55,pH,7.2,0.10000000,pH Units
Alameda,09/04/1959 13:30,pH,8,0.10000000,pH Units
Alameda,09/10/1957 00:00,pH,7.3,0.10000000,pH Units
Alameda,09/14/1956 08:45,pH,7.6,0.10000000,pH Units
Alameda,09/21/1960 12:35,pH,7.6,0.10000000,pH Units
Alameda,10/11/1956 10:05,pH,7,0.10000000,pH Units
Alameda,11/13/1957 00:00,pH,8,0.10000000,pH Units
Alameda,11/16/1956 08:50,pH,7.5,0.10000000,pH Units
Alameda,12/10/1956 10:40,pH,8,0.10000000,pH Units
Alameda,12/11/1958 00:00,pH,7.8,0.10000000,pH Units
Alameda,12/16/1959 13:40,pH,7.8,0.10000000,pH Units
Alameda,12/18/1957 11:45,pH,8,0.10000000,pH Units
Alameda,06/12/1964 09:00,pH,7.9,0.10000000,pH Units
Alameda,03/04/1965 07:15,pH,8.2,0.10000000,pH Units
Alameda,03/07/1967 09:40,pH,7.7,0.10000000,pH Units
Alameda,03/09/1966 09:40,pH,7.6,0.10000000,pH Units
Alameda,03/10/1964 00:00,pH,7.7,0.10000000,pH Units
Alameda,06/03/1966 08:50,pH,8.4,0.10000000,pH Units
Alameda,06/07/1967 09:30,pH,8.5,0.10000000,pH Units
Alameda,07/07/1969 00:00,pH,7.9,0.10000000,pH Units
Alameda,07/16/1968 00:00,pH,8.4,0.10000000,pH Units
Alameda,07/21/1982 10:00,pH,7.9,0.10000000,pH Units
Alameda,07/25/1977 14:20,pH,8.2,0.10000000,pH Units
Alameda,08/20/1980 11:04,pH,8.1,0.10000000,pH Units
Alameda,09/02/1965 00:00,pH,8.1,0.10000000,pH Units
Alameda,09/13/1966 09:00,pH,8.5,0.10000000,pH Units
Alameda,09/17/1964 09:30,pH,8.1,0.10000000,pH Units
Alameda,09/17/1984 11:00,pH,7.9,0.10000000,pH Units
Alameda,09/18/1973 08:50,pH,7.9,0.10000000,pH Units
Alameda,09/27/1988 14:00,pH,8.2,0.10000000,pH Units
Alameda,09/29/1971 13:00,pH,8,0.10000000,pH Units
Alameda,10/01/1975 14:00,pH,8.2,0.10000000,pH Units
Alameda,12/03/1964 08:50,pH,8.3,0.10000000,pH Units
Alameda,12/05/1963 08:30,pH,7.6,0.10000000,pH Units
Alameda,10/30/1963 00:00,pH,8.2,0.10000000,pH Units
Alameda,07/15/1985 00:00,pH,8.2,0.10000000,pH Units
Alameda,07/22/1982 11:25,pH,8,0.10000000,pH Units
Alameda,07/30/1976 14:10,pH,8.2,0.10000000,pH Units
Alameda,07/30/1987 14:15,pH,8.4,0.10000000,pH Units
Alameda,08/13/1974 09:50,pH,8.4,0.10000000,pH Units
Alameda,08/20/1980 11:01,pH,8.2,0.10000000,pH Units
Alameda,09/19/1978 08:50,pH,8.2,0.10000000,pH Units
Alameda,10/05/1989 00:00,pH,8.2,0.10000000,pH Units
Alameda,07/16/1968 00:00,pH,8.5,0.10000000,pH Units
Alameda,07/21/1982 10:25,pH,8,0.10000000,pH Units
Alameda,08/02/1976 09:30,pH,8.3,0.10000000,pH Units
Alameda,08/12/1974 09:50,pH,7.9,0.10000000,pH Units
Alameda,08/20/1980 13:27,pH,8.2,0.10000000,pH Units
Alameda,09/04/1984 09:45,pH,8,0.10000000,pH Units
Alameda,09/14/1960 00:00,pH,8.1,0.10000000,pH Units
Alameda,09/15/1965 00:00,pH,7.5,0.10000000,pH Units
Alameda,09/18/1967 00:00,pH,8.6,0.10000000,pH Units
Alameda,09/18/1972 10:30,pH,8.1,0.10000000,pH Units
Alameda,09/19/1978 09:50,pH,8.2,0.10000000,pH Units
Alameda,09/23/1986 10:00,pH,8.3,0.10000000,pH Units
Alameda,09/26/1961 00:00,pH,8.2,0.10000000,pH Units
Alameda,09/27/1988 14:10,pH,8.2,0.10000000,pH Units
Alameda,10/02/1964 15:20,pH,8.6,0.10000000,pH Units
Alameda,10/30/1963 00:00,pH,8.4,0.10000000,pH Units
Alameda,11/05/1959 11:15,pH,8.1,0.10000000,pH Units
Alameda,09/25/1967 00:00,pH,8.2,0.10000000,pH Units
Alameda,06/11/1971 00:00,pH,8,0.10000000,pH Units
Alameda,06/11/1971 00:00,pH,7.9,0.10000000,pH Units
Alameda,06/10/1971 00:00,pH,7.8,0.10000000,pH Units
Alameda,09/18/1973 10:00,pH,8.6,0.10000000,pH Units
Alameda,07/26/1982 11:15,pH,7.9,0.10000000,pH Units
Alameda,08/03/1976 11:00,pH,8,0.10000000,pH Units
Alameda,08/12/1974 12:50,pH,7.9,0.10000000,pH Units
Alameda,09/14/1984 10:00,pH,8.2,0.10000000,pH Units
Alameda,09/20/1972 13:15,pH,7.7,0.10000000,pH Units
Alameda,09/23/1986 10:20,pH,8,0.10000000,pH Units
Alameda,10/09/1970 00:00,pH,8.3,0.10000000,pH Units
Alameda,07/18/1983 10:00,pH,8,0.10000000,pH Units
Alameda,07/25/1977 10:40,pH,8.1,0.10000000,pH Units
Alameda,07/27/1981 11:00,pH,8,0.10000000,pH Units
Alameda,09/14/1979 13:30,pH,8.3,0.10000000,pH Units
Alameda,10/05/1989 00:00,pH,8.3,0.10000000,pH Units
Alameda,09/20/1967 14:00,pH,8.5,0.10000000,pH Units
Alameda,07/21/1982 10:45,pH,8,0.10000000,pH Units
Alameda,07/26/1977 08:45,pH,8.2,0.10000000,pH Units
Alameda,08/20/1980 10:56,pH,8.1,0.10000000,pH Units
Alameda,09/04/1984 10:00,pH,8.3,0.10000000,pH Units
Alameda,09/18/1973 10:10,pH,8,0.10000000,pH Units
Alameda,09/23/1986 11:00,pH,8.2,0.10000000,pH Units
Alameda,09/27/1988 13:35,pH,8.1,0.10000000,pH Units
Alameda,10/02/1975 14:15,pH,8.1,0.10000000,pH Units
Alameda,06/27/1983 10:25,pH,8,0.10000000,pH Units
Alameda,07/15/1985 00:00,pH,8.1,0.10000000,pH Units
Alameda,07/26/1977 08:50,pH,8.1,0.10000000,pH Units
Alameda,07/27/1981 10:20,pH,8.1,0.10000000,pH Units
Alameda,07/30/1987 14:00,pH,8.3,0.10000000,pH Units
Alameda,09/13/1979 09:30,pH,8.2,0.10000000,pH Units
Alameda,09/18/1967 00:00,pH,8.4,0.10000000,pH Units
Alameda,09/18/1972 11:20,pH,7.9,0.10000000,pH Units
Alameda,10/02/1975 14:25,pH,8.2,0.10000000,pH Units
Alameda,10/05/1989 00:00,pH,8.4,0.10000000,pH Units
Alameda,07/21/1982 11:00,pH,8.1,0.10000000,pH Units
Alameda,07/30/1976 14:25,pH,8.3,0.10000000,pH Units
Alameda,07/31/1987 13:00,pH,8.4,0.10000000,pH Units
Alameda,08/15/1974 11:15,pH,8.2,0.10000000,pH Units
Alameda,08/20/1980 10:54,pH,8.2,0.10000000,pH Units
Alameda,09/19/1978 09:00,pH,8,0.10000000,pH Units
Alameda,07/21/1982 11:10,pH,7.9,0.10000000,pH Units
Alameda,08/02/1976 14:05,pH,8.3,0.10000000,pH Units
Alameda,08/12/1974 11:40,pH,7.9,0.10000000,pH Units
Alameda,08/20/1980 13:16,pH,8,0.10000000,pH Units
Alameda,09/14/1984 09:30,pH,8.5,0.10000000,pH Units
Alameda,09/19/1978 14:00,pH,8,0.10000000,pH Units
Alameda,09/20/1967 13:30,pH,8.5,0.10000000,pH Units
Alameda,09/23/1986 11:15,pH,8.2,0.10000000,pH Units
Alameda,09/27/1988 14:30,pH,8.4,0.10000000,pH Units
Alameda,07/21/1982 11:45,pH,7.9,0.10000000,pH Units
Alameda,07/30/1976 14:40,pH,7.9,0.10000000,pH Units
Alameda,08/12/1974 10:45,pH,7.7,0.10000000,pH Units
Alameda,08/20/1980 11:18,pH,8.1,0.10000000,pH Units
Alameda,09/12/1984 09:45,pH,8.1,0.10000000,pH Units
Alameda,09/18/1967 00:00,pH,8.9,0.10000000,pH Units
Alameda,09/21/1978 09:15,pH,8.3,0.10000000,pH Units
Alameda,09/23/1986 10:45,pH,8.3,0.10000000,pH Units
Alameda,09/28/1988 10:00,pH,8.2,0.10000000,pH Units
Alameda,08/12/1974 10:50,pH,7.7,0.10000000,pH Units
Alameda,09/21/1967 15:00,pH,8,0.10000000,pH Units
Alameda,06/27/1983 14:30,pH,7.9,0.10000000,pH Units
Alameda,07/27/1981 12:00,pH,8,0.10000000,pH Units
Alameda,08/12/1974 09:15,pH,7.6,0.10000000,pH Units
Alameda,09/26/1967 00:00,pH,8.2,0.10000000,pH Units
Alameda,09/29/1971 12:15,pH,7.9,0.10000000,pH Units
Alameda,10/05/1989 00:00,pH,8.3,0.10000000,pH Units
Alameda,07/21/1982 13:10,pH,7.9,0.10000000,pH Units
Alameda,08/21/1980 11:24,pH,8,0.10000000,pH Units
